SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ChurnBinary,ARPM,CLV_proxy,ServiceCount,ContractRiskScore,HighRiskFlag,ElectronicCheckFlag,NewCustomerFlag,LongTermCustomerFlag,PremiumCustomerFlag,TotalRiskScore,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureSegment_Established,TenureSegment_Loyal,TenureSegment_New,ChargesSegment_Low,ChargesSegment_Medium,ChargesSegment_Premium,PredictedChurn,ChurnProbability,TopRiskFactor,RetentionRecommendation
1,70,75.5,5212.65,0,74.46642857142857,5285.0,7,1,0,0,0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,1,55.25,55.25,0,55.25,55.25,3,3,0,1,1,0,0,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,0,0.00057157985,ChurnBinary,Contact customer proactively
0,1,71.0,71.0,1,71.0,71.0,2,3,1,1,1,0,0,6,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0.999516,ChurnBinary,Contact customer proactively
1,4,48.75,179.85,0,44.9625,195.0,3,3,0,0,1,0,0,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.00046552296,ChurnBinary,Contact customer proactively
1,43,94.3,3953.15,0,91.93372093023255,4054.9,6,3,0,1,0,1,1,4,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0,0.00049159344,ChurnBinary,Contact customer proactively
0,72,92.3,6719.9,0,93.33194444444445,6645.599999999999,9,1,0,0,0,1,1,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0,0.00015802041,ChurnBinary,Contact customer proactively
1,72,114.95,8196.4,0,113.83888888888887,8276.4,9,1,0,0,0,1,1,1,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,0,0.00021432113,ChurnBinary,Contact customer proactively
1,4,74.4,306.6,1,76.65,297.6,3,3,1,0,1,0,0,5,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1,0.9994789,ChurnBinary,Contact customer proactively
0,24,24.6,605.25,0,25.21875,590.4000000000001,2,2,0,0,0,0,0,2,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
1,1,95.1,95.1,1,95.1,95.1,5,3,1,1,1,0,1,6,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,0.999516,ChurnBinary,Contact customer proactively
0,1,18.85,18.85,0,18.85,18.85,1,3,0,1,1,0,0,5,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0,0.00041627814,ChurnBinary,Contact customer proactively
1,14,95.6,1273.3,0,90.95,1338.4,5,3,0,1,0,0,1,4,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0,0.0006735643,ChurnBinary,Contact customer proactively
1,36,84.1,3021.6,1,83.93333333333334,3027.6,4,3,0,1,0,0,0,4,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,1,0.9993167,ChurnBinary,Contact customer proactively
0,40,81.2,3292.3,0,82.3075,3248.0,4,3,0,1,0,1,0,4,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,0.00050697505,ChurnBinary,Contact customer proactively
1,67,105.05,7171.7,0,107.04029850746268,7038.349999999999,7,1,0,1,0,1,1,2,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,0,0.00025637966,ChurnBinary,Contact customer proactively
0,69,92.15,6480.9,0,93.92608695652171,6358.35,5,1,0,0,0,1,1,1,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,0,0.00016103535,ChurnBinary,Contact customer proactively
0,1,20.6,20.6,0,20.6,20.6,1,3,0,0,1,0,0,4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.00043643924,ChurnBinary,Contact customer proactively
0,10,40.25,411.45,0,41.145,402.5,4,2,0,0,0,0,0,2,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,0,0.00017876015,ChurnBinary,Contact customer proactively
0,55,57.55,3046.4,1,55.38909090909091,3165.25,5,1,0,0,0,1,0,1,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0.99760854,ChurnBinary,Contact customer proactively
0,68,113.15,7856.0,1,115.52941176470588,7694.200000000001,9,1,0,1,0,1,1,2,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,1,0.9984225,ChurnBinary,Contact customer proactively
1,66,99.5,6822.15,1,103.36590909090908,6567.0,6,3,0,0,0,1,1,3,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,1,0.99904746,ChurnBinary,Contact customer proactively
0,7,69.9,497.3,0,71.04285714285714,489.30000000000007,2,3,0,0,0,0,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0,0.00047325826,ChurnBinary,Contact customer proactively
0,10,20.15,220.8,0,22.08,201.5,1,1,0,0,0,0,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,0,0.00015950973,ChurnBinary,Contact customer proactively
0,1,29.15,29.15,0,29.15,29.15,2,3,0,0,1,0,0,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.0004905482,ChurnBinary,Contact customer proactively
0,55,19.35,1153.25,0,20.96818181818182,1064.25,1,1,0,0,0,1,0,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,45,107.75,4882.8,0,108.50666666666667,4848.75,7,3,0,0,0,1,1,3,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0.0004217984,ChurnBinary,Contact customer proactively
0,10,67.8,653.15,0,65.315,678.0,5,3,0,0,0,0,0,3,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,0,0.0002962914,ChurnBinary,Contact customer proactively
0,69,116.0,8182.85,0,118.59202898550726,8004.0,9,1,0,1,0,1,1,2,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,0,0.00023218665,ChurnBinary,Contact customer proactively
1,1,85.05,85.05,1,85.05,85.05,4,3,1,1,1,0,0,6,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,1,0.999516,ChurnBinary,Contact customer proactively
0,33,25.7,826.1,0,25.03333333333333,848.1,2,1,0,0,0,0,0,1,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,45,81.65,3618.7,0,80.41555555555556,3674.250000000001,7,1,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,1,44.75,44.75,0,44.75,44.75,2,3,0,0,1,0,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.0005047113,ChurnBinary,Contact customer proactively
0,31,71.05,2168.15,0,69.94032258064516,2202.55,6,3,0,1,0,0,0,4,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,0.0003805896,ChurnBinary,Contact customer proactively
0,50,20.35,938.95,0,18.779,1017.5,1,2,0,0,0,1,0,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,57,87.55,4884.85,0,85.69912280701755,4990.349999999999,6,3,0,0,0,1,0,3,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.00031971437,ChurnBinary,Contact customer proactively
0,1,74.25,74.25,1,74.25,74.25,3,3,1,0,1,0,0,5,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1,0.999516,ChurnBinary,Contact customer proactively
0,2,75.8,160.75,1,80.375,151.6,3,3,1,1,1,0,0,6,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0.9994789,ChurnBinary,Contact customer proactively
0,3,105.35,323.25,1,107.75,316.04999999999995,7,3,1,0,1,0,1,5,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,1,0.99949694,ChurnBinary,Contact customer proactively
1,67,94.65,6079.0,0,90.73134328358208,6341.55,5,3,0,0,0,1,1,3,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,0,0.0003498391,ChurnBinary,Contact customer proactively
1,42,104.75,4323.45,1,102.93928571428572,4399.5,7,3,0,0,0,1,1,3,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,1,0.99916995,ChurnBinary,Contact customer proactively
0,70,26.0,2006.95,0,28.670714285714286,1820.0,2,1,0,0,0,1,0,1,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,71,20.85,1539.75,0,21.68661971830986,1480.35,1,2,0,1,0,1,0,3,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,0.00022259096,ChurnBinary,Contact customer proactively
0,9,75.85,724.65,0,80.51666666666667,682.65,3,3,1,1,0,0,0,5,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0,0.00072613836,ChurnBinary,Contact customer proactively
0,72,45.25,3139.8,0,43.60833333333333,3258.0,5,1,0,0,0,1,0,1,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,53,105.25,5576.3,0,105.21320754716982,5578.25,7,2,0,1,0,1,1,3,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,0,0.00035117735,ChurnBinary,Contact customer proactively
1,19,105.0,2007.25,0,105.64473684210526,1995.0,7,3,0,0,0,0,1,3,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,0.0004557586,ChurnBinary,Contact customer proactively
0,9,94.4,857.25,1,95.25,849.6,5,3,1,1,0,0,1,5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,1,0.99943644,ChurnBinary,Contact customer proactively
0,72,105.5,7611.55,0,105.71597222222222,7596.0,7,1,0,0,0,1,1,1,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0,0.00022024193,ChurnBinary,Contact customer proactively
0,20,39.4,825.4,0,41.27,788.0,4,1,0,0,0,0,0,1,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,0,0.00015950973,ChurnBinary,Contact customer proactively
0,43,20.0,817.95,0,19.022093023255817,860.0,1,2,0,0,0,1,0,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,50,79.6,4024.2,0,80.484,3980.0,7,1,0,0,0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,55,89.8,4959.6,0,90.17454545454548,4939.0,5,3,0,0,0,1,0,3,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.00032616733,ChurnBinary,Contact customer proactively
0,2,94.2,167.5,1,83.75,188.4,5,3,1,1,1,0,1,6,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,0.9994616,ChurnBinary,Contact customer proactively
0,9,20.35,191.1,0,21.23333333333333,183.15,1,1,0,0,0,0,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,0,0.00015950973,ChurnBinary,Contact customer proactively
0,10,33.9,298.45,1,29.845,339.0,2,3,0,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,1,0.99871516,ChurnBinary,Contact customer proactively
0,71,77.35,5550.1,0,78.17042253521127,5491.849999999999,7,1,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,32,84.15,2585.95,1,80.8109375,2692.8,4,3,0,0,0,0,0,3,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0.9990081,ChurnBinary,Contact customer proactively
1,3,105.9,334.65,1,111.55,317.70000000000005,7,3,1,1,1,0,1,6,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,0.99949694,ChurnBinary,Contact customer proactively
1,16,74.3,1178.25,1,73.640625,1188.8,3,3,0,0,0,0,0,3,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1,0.9991373,ChurnBinary,Contact customer proactively
0,25,69.75,1729.35,0,69.17399999999999,1743.75,2,3,0,1,0,0,0,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.00051537843,ChurnBinary,Contact customer proactively
0,38,70.45,2597.6,1,68.3578947368421,2677.1,2,2,0,0,0,1,0,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,0.9978714,ChurnBinary,Contact customer proactively
0,40,20.15,804.85,0,20.12125,806.0,1,1,0,0,0,1,0,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,61,24.2,1445.2,0,23.691803278688525,1476.2,2,1,0,0,0,1,0,1,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,25,20.05,520.1,0,20.804,501.25,1,2,0,0,0,0,0,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,48,95.5,4627.85,1,96.41354166666667,4584.0,6,1,0,0,0,1,1,1,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,1,0.9981635,ChurnBinary,Contact customer proactively
0,3,69.55,222.3,1,74.10000000000001,208.65,2,3,0,0,1,0,0,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,0.9994449,ChurnBinary,Contact customer proactively
0,63,108.25,6780.1,0,107.62063492063491,6819.75,8,3,0,0,0,1,1,3,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,0.0003815237,ChurnBinary,Contact customer proactively
1,37,76.25,2841.55,1,76.79864864864865,2821.25,3,3,0,1,0,1,0,4,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1,0.99932575,ChurnBinary,Contact customer proactively
0,1,49.8,49.8,0,49.8,49.8,3,3,0,0,1,0,0,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,0,0.00052507885,ChurnBinary,Contact customer proactively
0,17,80.85,1400.85,1,82.40294117647058,1374.4499999999998,3,3,0,1,0,0,0,4,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.9992982,ChurnBinary,Contact customer proactively
0,3,69.35,191.35,1,63.78333333333333,208.05,5,3,0,1,1,0,0,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,1,0.9992229,ChurnBinary,Contact customer proactively
0,21,86.05,1818.9,0,86.61428571428571,1807.05,4,3,0,1,0,0,0,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0.00058539404,ChurnBinary,Contact customer proactively
0,67,36.15,2434.45,0,36.33507462686567,2422.05,3,1,0,0,0,1,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,34,20.1,682.1,0,20.061764705882357,683.4000000000001,1,2,0,0,0,0,0,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,18,90.7,1597.25,1,88.73611111111111,1632.6,5,3,0,0,0,0,1,3,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,1,0.9992052,ChurnBinary,Contact customer proactively
0,72,88.7,6501.35,0,90.29652777777778,6386.400000000001,9,1,0,0,0,1,0,1,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,18,95.15,1779.95,1,98.88611111111112,1712.7,5,3,0,0,0,0,1,3,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,0.99905735,ChurnBinary,Contact customer proactively
0,3,75.0,209.1,1,69.7,225.0,3,3,1,0,1,0,0,5,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0.9994241,ChurnBinary,Contact customer proactively
0,1,49.95,49.95,1,49.95,49.95,3,3,0,0,1,0,0,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,0.99929976,ChurnBinary,Contact customer proactively
0,10,72.15,794.25,1,79.425,721.5,5,3,1,0,0,0,0,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,1,0.9991009,ChurnBinary,Contact customer proactively
0,10,20.9,247.0,0,24.7,209.0,1,3,0,0,0,0,0,3,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,0,0.00025833896,ChurnBinary,Contact customer proactively
0,29,20.0,540.05,0,18.622413793103448,580.0,1,2,0,1,0,0,0,3,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0,0.00020870232,ChurnBinary,Contact customer proactively
1,34,94.25,3217.55,1,94.63382352941176,3204.5,6,3,0,1,0,0,1,4,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,1,0.9992398,ChurnBinary,Contact customer proactively
1,7,101.95,700.85,1,100.12142857142858,713.65,6,3,1,1,0,0,1,5,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,0.99949694,ChurnBinary,Contact customer proactively
0,69,86.9,6194.1,0,89.7695652173913,5996.1,8,1,0,0,0,1,0,1,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,36,54.45,1893.5,0,52.59722222222222,1960.2,4,2,0,0,0,0,0,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,0,0.00017426015,ChurnBinary,Contact customer proactively
0,72,85.95,6151.9,0,85.44305555555555,6188.400000000001,8,1,0,0,0,1,0,1,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,42,20.65,958.1,0,22.811904761904763,867.3,1,2,0,0,0,1,0,2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,42,99.0,4298.45,0,102.3440476190476,4158.0,7,2,0,1,0,1,1,3,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,0,0.00034277528,ChurnBinary,Contact customer proactively
0,67,43.9,3097.2,0,46.22686567164179,2941.3,4,1,0,1,0,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0.00016724608,ChurnBinary,Contact customer proactively
1,21,95.4,2025.1,0,96.43333333333332,2003.4,5,3,0,0,0,0,1,3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,0.00047888665,ChurnBinary,Contact customer proactively
0,23,93.5,2341.55,0,101.80652173913045,2150.5,5,3,0,1,0,0,1,4,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0,0.0006258553,ChurnBinary,Contact customer proactively
0,15,86.2,1270.2,1,84.68,1293.0,4,3,0,1,0,0,0,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.9992555,ChurnBinary,Contact customer proactively
1,34,64.2,2106.3,0,61.95,2182.8,5,2,0,0,0,0,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0.00017426015,ChurnBinary,Contact customer proactively
1,7,99.25,665.45,1,95.06428571428572,694.75,6,3,1,1,0,0,1,5,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,0.99949694,ChurnBinary,Contact customer proactively
0,9,20.4,184.1,0,20.45555555555556,183.6,1,3,0,0,0,0,0,3,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.00025712946,ChurnBinary,Contact customer proactively
0,34,24.7,780.2,0,22.947058823529414,839.8,2,3,0,1,0,0,0,4,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0,0.00030427516,ChurnBinary,Contact customer proactively
0,1,35.55,35.55,1,35.55,35.55,2,3,0,1,1,0,0,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,1,0.9993781,ChurnBinary,Contact customer proactively
0,25,108.9,2809.05,0,112.362,2722.5,8,1,0,1,0,0,1,2,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,0.00027986124,ChurnBinary,Contact customer proactively
0,72,115.5,8312.75,0,115.45486111111111,8316.0,9,1,0,0,0,1,1,1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,0,0.0002075767,ChurnBinary,Contact customer proactively
0,1,20.55,20.55,1,20.55,20.55,1,3,0,1,1,0,0,5,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,1,0.9990614,ChurnBinary,Contact customer proactively
0,60,99.8,5985.75,0,99.7625,5988.0,6,3,0,1,0,1,1,4,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0,0.000462245,ChurnBinary,Contact customer proactively
